 X,Y,Z,U,V,Vr,P,T,rho,Mach
    -0.08186,     0.18387,     0.00000,   911.75664,   465.93453,  1023.91169,************,   480.12201,    37.59703,     2.33121
    -0.06219,     0.19142,     0.00000,   749.05300,  1551.52867,  1722.88177,************,  -910.86854,    12.07054,         NaN
    -0.04185,     0.19687,     0.00000,  1310.89485,  -339.45242,  1354.13192,************, -1297.01764,   109.44333,         NaN
    -0.02104,     0.20016,     0.00000,  1223.59240,  -506.30790,  1324.20771,************, -2659.73984,   211.02899,         NaN
     0.00000,     0.20127,     0.00000,  5820.50815, -1813.67662,  6096.53492,************,-36207.93366,   -74.40140,         NaN
     0.05000,     0.20127,     0.00000,-26438.40522,  4499.42472, 26818.54011,************,************,  -148.05533,         NaN
     0.10000,     0.20127,     0.00000,************,312932.30407,************,************,************,   -51.57224,         NaN
     0.15000,     0.20127,     0.00000,************,************,************,************,************,     6.71045,         NaN
     0.20000,     0.20127,     0.00000,************,************,************,************,************,    15.95550,         NaN
     0.25000,     0.20127,     0.00000,************,************,************,************,************,    15.95550,         NaN
     0.30000,     0.20127,     0.00000,************,************,************,************,************,    15.95550,         NaN
     0.35000,     0.20127,     0.00000,************, 49100.75834,250522.22105,************,************,   -94.91066,         NaN
     0.40000,     0.20127,     0.00000,362454.36698,-60543.42565,367476.08702,************,************,    91.17574,         NaN
     0.45000,     0.20127,     0.00000,-24617.23034,  6398.23359, 25435.12184,************,************,   213.94095,         NaN
     0.50000,     0.20127,     0.00000,   381.90758,     0.00000,   381.90758,108624.83625,   296.85000,     1.27500,     1.10582
     0.50000,    -0.18498,     0.00000,   347.18871,     0.00000,   347.18871,106369.37500,   296.50000,     1.25000,     1.00588
     0.45000,    -0.18498,     0.00000, 10692.76577, -2468.48370, 10973.99888,************,************, -1178.34292,         NaN
     0.40000,    -0.18498,     0.00000,************, 33552.49167,191781.84443,************,************, -2127.78100,         NaN
     0.35000,    -0.18498,     0.00000,401467.35163,-69336.79012,407410.87969,************,************, -1355.43039,         NaN
     0.30000,    -0.18498,     0.00000,409781.40259,-72225.08702,416097.65813,************,************, -1424.66318,         NaN
     0.25000,    -0.18498,     0.00000,409781.40259,-72225.08702,416097.65813,************,************, -1424.66318,         NaN
     0.20000,    -0.18498,     0.00000,409781.40259,-72225.08702,416097.65813,************,************, -1424.66318,         NaN
     0.15000,    -0.18498,     0.00000,407967.84555,-71932.11810,414260.77852,************,************, -1431.75092,         NaN
     0.10000,    -0.18498,     0.00000,432676.17452,-76667.47053,439416.17293,************,************, -1380.40954,         NaN
     0.05000,    -0.18498,     0.00000,539796.64841,-96745.37675,548397.74759,************,************,  -866.90610,         NaN
    -0.00000,    -0.18498,     0.00000,************, 52815.68984,283355.50680,************,************,   355.96943,         NaN
    -0.01934,    -0.18396,     0.00000,-29207.86997,  6156.07365, 29849.57137,************,************,   400.80399,         NaN
    -0.03846,    -0.18093,     0.00000, -2002.86888,  -328.33086,  2029.60215,************,************,  -523.86609,         NaN
    -0.05716,    -0.17592,     0.00000,506578.36623,-95000.01762,515409.20100,************,************,  -363.45851,         NaN
    -0.07524,    -0.16898,     0.00000,************,************,************,************,************,   -12.88001,         NaN
    -0.09249,    -0.16019,     0.00000,125738.22368,-24330.63704,128070.60862,************,************,   350.44343,         NaN
    -0.10873,    -0.14965,     0.00000, 22525.70868, -4758.45371, 23022.82418,************,************,   646.39972,         NaN
    -0.12377,    -0.13746,     0.00000,  -933.22947,  -316.40616,   985.40859,************,-53092.51067,   794.35221,         NaN
    -0.13746,    -0.12377,     0.00000,-14327.86437,  2300.80306, 14511.42282,************,************,   740.50720,         NaN
    -0.14965,    -0.10873,     0.00000,-28136.19086,  5149.68635, 28603.57505,************,************,   488.67470,         NaN
    -0.16019,    -0.09249,     0.00000,-87766.05146, 17752.71092, 89543.50079,************,************,   117.24976,         NaN
    -0.16898,    -0.07524,     0.00000, 14497.82329, -3637.02846, 14947.06848,************,************,  -247.88376,         NaN
    -0.17592,    -0.05716,     0.00000, -4174.71092,   462.54775,  4200.25734,************,-11850.78623,  -499.98730,         NaN
    -0.18093,    -0.03846,     0.00000, -8024.46999,  1439.27050,  8152.52219,************,-45718.75767,  -601.01647,         NaN
    -0.18396,    -0.01934,     0.00000, -9190.45768,  1827.12202,  9370.31949,************,-62504.60160,  -575.43976,         NaN
    -0.18498,     0.00000,     0.00000,-10874.70566,  2294.17490, 11114.06594,************,-92832.13597,  -472.89454,         NaN
    -0.18396,     0.01934,     0.00000,-19478.41169,  4165.03037, 19918.73490,************,************,  -339.54473,         NaN
    -0.18093,     0.03846,     0.00000,************, 32035.52685,164322.86568,************,************,  -208.15323,         NaN
    -0.17592,     0.05716,     0.00000,245126.57875,-58885.59219,252100.28278,************,************,   -98.11446,         NaN
    -0.16898,     0.07524,     0.00000,************,************,************,************,************,   -18.10159,         NaN
    -0.16019,     0.09249,     0.00000,190027.79899,-41568.19380,194521.15342,************,************,    31.22228,         NaN
    -0.14965,     0.10873,     0.00000, 28832.38642, -6342.15802, 29521.67805,************,************,    54.81892,         NaN
    -0.13746,     0.12377,     0.00000, 10130.01813, -2044.96630, 10334.36763,************,-81296.08271,    61.00871,         NaN
    -0.12377,     0.13746,     0.00000,  4822.79985,  -754.40928,  4881.44772,************,-17741.51079,    58.98936,         NaN
    -0.10873,     0.14965,     0.00000,  2580.67660,  -165.65274,  2585.98774,************, -4093.01068,    55.81971,         NaN
    -0.09249,     0.16019,     0.00000,  1393.06629,   195.61838,  1406.73389,************,  -263.45136,    52.71286,         NaN
    -0.07524,     0.16898,     0.00000,   821.09175,   554.29185,   990.67206,************,   629.52781,    41.05835,     1.96978
    -0.05716,     0.17592,     0.00000,  2138.13674,-13487.17097, 13655.59993,************,************,    -2.45847,         NaN
    -0.03846,     0.18093,     0.00000,  1307.94898,  -165.65820,  1318.39796,************,  -914.59593,    84.61233,         NaN
    -0.01934,     0.18396,     0.00000,  2122.64487,  -760.06528,  2254.62202,************, -6166.74005,   315.25792,         NaN
     0.00000,     0.18498,     0.00000,-44859.61988,  7546.04909, 45489.87088,************,************,    26.48445,         NaN
     0.05000,     0.18498,     0.00000,474170.59761,-76116.48899,480241.05982,************,************,   -78.66497,         NaN
     0.10000,     0.18498,     0.00000,655740.04204,************,666745.66655,************,************,    18.30445,         NaN
     0.15000,     0.18498,     0.00000,438846.60916,-74701.10592,445159.07448,************,************,    89.41415,         NaN
     0.20000,     0.18498,     0.00000,218926.87836,-40167.68329,222581.26797,************,************,   101.57580,         NaN
     0.25000,     0.18498,     0.00000,218926.87836,-40167.68329,222581.26797,************,************,   101.57580,         NaN
     0.30000,     0.18498,     0.00000,218926.87836,-40167.68329,222581.26797,************,************,   101.57580,         NaN
     0.35000,     0.18498,     0.00000,************,174581.16421,915594.58159,************,************,   -32.42960,         NaN
     0.40000,     0.18498,     0.00000,204789.52463,-35894.47923,207911.43075,************,************,   118.72636,         NaN
     0.45000,     0.18498,     0.00000,-16168.00170,  4819.57708, 16871.05813,************,************,   167.32191,         NaN
     0.50000,     0.18498,     0.00000,   347.18871,     0.00000,   347.18871,106369.37500,   296.50000,     1.25000,     1.00588
     0.50000,    -0.17069,     0.00000,   312.46984,     0.00000,   312.46984,104118.93625,   296.15000,     1.22500,     0.90583
     0.45000,    -0.17069,     0.00000, 33178.43896, -7769.76419, 34076.06267,************,************, -2868.81983,         NaN
     0.40000,    -0.17069,     0.00000,************,175510.95697,************,************,************, -7131.09998,         NaN
     0.35000,    -0.17069,     0.00000,775878.94436,************,787653.58450,************,************, -5049.38541,         NaN
     0.30000,    -0.17069,     0.00000,832119.29805,************,845126.54987,************,************, -4997.15596,         NaN
     0.25000,    -0.17069,     0.00000,832119.29805,************,845126.54987,************,************, -4997.15596,         NaN
     0.20000,    -0.17069,     0.00000,832119.29805,************,845126.54987,************,************, -4997.15596,         NaN
     0.15000,    -0.17069,     0.00000,828183.45220,************,841129.44405,************,************, -5019.99374,         NaN
     0.10000,    -0.17069,     0.00000,872044.38783,************,885725.26615,************,************, -4869.17678,         NaN
     0.05000,    -0.17069,     0.00000,************,************,************,************,************, -3112.97538,         NaN
    -0.00000,    -0.17069,     0.00000,************, 92672.05751,503294.46660,************,************,  1155.33316,         NaN
    -0.01784,    -0.16975,     0.00000,-39861.21526,  7732.88982, 40604.36019,************,************,  1800.84513,         NaN
    -0.03549,    -0.16696,     0.00000, -1875.92516,  2230.47625,  2914.46728,************,************,  -584.08890,         NaN
    -0.05274,    -0.16233,     0.00000,************,************,************,************,************,  -444.90939,         NaN
    -0.06942,    -0.15593,     0.00000, 61028.73799, -3925.70825, 61154.86936,************,************,   250.27915,         NaN
    -0.08534,    -0.14782,     0.00000, 59554.24688,-13372.62017, 61037.16320,************,************,   848.78685,         NaN
    -0.10033,    -0.13809,     0.00000,  6391.30664, -2170.33955,  6749.75365,************,************,  1202.29453,         NaN
    -0.11421,    -0.12684,     0.00000, -8587.38484,   924.70997,  8637.02883,************,-92515.05446,  1232.95183,         NaN
    -0.12684,    -0.11421,     0.00000,-17230.01764,  2790.33945, 17454.49805,************,************,   951.42509,         NaN
    -0.13809,    -0.10033,     0.00000,-28161.74859,  5257.58595, 28648.32095,************,************,   462.43341,         NaN
    -0.14782,    -0.08534,     0.00000, 74150.87350,-16919.06294, 76056.60216,************,************,   -70.87355,         NaN
    -0.15593,    -0.06942,     0.00000, -3714.68534,   277.30496,  3725.02151,************, -9034.22881,  -496.09765,         NaN
    -0.16233,    -0.05274,     0.00000, -7707.22014,  1351.27436,  7824.78017,************,-41910.02960,  -731.16910,         NaN
    -0.16696,    -0.03549,     0.00000, -8315.54873,  1652.91256,  8478.23511,************,-50146.46609,  -776.18535,         NaN
    -0.16975,    -0.01784,     0.00000, -8875.53887,  1879.33911,  9072.32637,************,-59524.58755,  -683.43848,         NaN
    -0.17069,     0.00000,     0.00000,-12826.32651,  2711.59996, 13109.82174,************,************,  -518.14620,         NaN
    -0.16975,     0.01784,     0.00000,-47702.12655,  9446.36230, 48628.45503,************,************,  -334.12188,         NaN
    -0.16696,     0.03549,     0.00000,530814.02091,************,545247.63252,************,************,  -167.07306,         NaN
    -0.16233,     0.05274,     0.00000,************,************,************,************,************,   -36.68631,         NaN
    -0.15593,     0.06942,     0.00000,325498.89330,-69870.91125,332913.61308,************,************,    49.56926,         NaN
    -0.14782,     0.08534,     0.00000, 31953.09396, -7223.43879, 32759.39989,************,************,    93.27396,         NaN
    -0.13809,     0.10033,     0.00000,  9958.06172, -2140.06851, 10185.42520,************,-81720.92196,   102.62612,         NaN
    -0.12684,     0.11421,     0.00000,  4704.86239,  -829.15095,  4777.36553,************,-18053.87619,    90.31707,         NaN
    -0.11421,     0.12684,     0.00000,  2938.25694,  -321.25954,  2955.76751,************, -6067.65783,    71.07712,         NaN
    -0.10033,     0.13809,     0.00000,  2099.96448,   -32.98854,  2100.22358,************, -2189.34118,    57.94587,         NaN
    -0.08534,     0.14782,     0.00000,  1301.77356,   224.70703,  1321.02522,102804.91321,     6.39714,    55.99463,    26.05634
    -0.06942,     0.15593,     0.00000,   693.79036,   522.81589,   868.72408,************,   816.71248,    52.21644,     1.51650
    -0.05274,     0.16233,     0.00000,   952.42409, -4734.36201,  4829.21269,************,-19943.12684,   -10.18910,         NaN
    -0.03549,     0.16696,     0.00000, -1103.46206,  -659.44087,  1285.49243,************, -2316.56693,   -40.93860,         NaN
    -0.01784,     0.16975,     0.00000,  2009.18094,  -897.30857,  2200.44784,************, -7868.52758,   365.58977,         NaN
     0.00000,     0.17069,     0.00000, 22051.33385, -6455.01173, 22976.69474,************,************,   244.10947,         NaN
     0.05000,     0.17069,     0.00000,541253.00706,-95282.80938,549575.86502,************,************,   125.74329,         NaN
     0.10000,     0.17069,     0.00000,************, 89004.48550,470918.10310,************,************,   167.79913,         NaN
     0.15000,     0.17069,     0.00000, 16382.64160, -3498.49791, 16752.02775,************,************,   234.59536,         NaN
     0.20000,     0.17069,     0.00000, 14165.02958, -2990.71957, 14477.30868,************,************,   248.79802,         NaN
     0.25000,     0.17069,     0.00000, 14165.02958, -2990.71957, 14477.30868,************,************,   248.79802,         NaN
     0.30000,     0.17069,     0.00000, 14165.02958, -2990.71957, 14477.30868,************,************,   248.79802,         NaN
     0.35000,     0.17069,     0.00000, 40727.29119, -9487.84746, 41817.83707,************,************,   107.88385,         NaN
     0.40000,     0.17069,     0.00000,************,************,************,************,************,   102.18775,         NaN
     0.45000,     0.17069,     0.00000,************,  7054.01826,120264.32476,************,************,   -10.01989,         NaN
     0.50000,     0.17069,     0.00000,   312.46984,     0.00000,   312.46984,104118.93625,   296.15000,     1.22500,     0.90583
     0.50000,    -0.15815,     0.00000,   277.75097,     0.00000,   277.75097,101873.52000,   295.80000,     1.20000,     0.80566
     0.45000,    -0.15815,     0.00000,186586.76144,-41375.59522,191119.22829,************,************, -7981.58219,         NaN
     0.40000,    -0.15815,     0.00000,************,************,************,************,************,-30487.54266,         NaN
     0.35000,    -0.15815,     0.00000,************,************,************,************,************,-23991.49809,         NaN
     0.30000,    -0.15815,     0.00000,************,************,************,************,************,-23590.91424,         NaN
     0.25000,    -0.15815,     0.00000,************,************,************,************,************,-23590.91424,         NaN
     0.20000,    -0.15815,     0.00000,************,************,************,************,************,-23590.91424,         NaN
     0.15000,    -0.15815,     0.00000,************,************,************,************,************,-23660.48533,         NaN
     0.10000,    -0.15815,     0.00000,************,************,************,************,************,-23018.44755,         NaN
     0.05000,    -0.15815,     0.00000,************,************,************,************,************,-14298.99738,         NaN
    -0.00000,    -0.15815,     0.00000,************,151491.38541,829052.95673,************,************,  4256.12475,         NaN
    -0.01653,    -0.15728,     0.00000,-60916.05292, 11792.00073, 62046.89182,************,************,  6325.17422,         NaN
    -0.03288,    -0.15469,     0.00000,989635.96566,************,************,************,************,    25.55389,         NaN
    -0.04887,    -0.15041,     0.00000,************,************,************,************,************,  -200.13154,         NaN
    -0.06433,    -0.14448,     0.00000,-68950.47404, 23336.16367, 72792.47492,************,************,   949.80543,         NaN
    -0.07908,    -0.13696,     0.00000, 22585.58338, -6803.83456, 23588.14832,************,************,  1688.59607,         NaN
    -0.09296,    -0.12795,     0.00000, -5711.76493,   -83.55889,  5712.37610,************,************,  1879.30024,         NaN
    -0.10582,    -0.11753,     0.00000,-14184.92911,  1961.48656, 14319.90375,************,************,  1573.89857,         NaN
    -0.11753,    -0.10582,     0.00000,-19283.64413,  3301.91210, 19564.29284,************,************,   945.68017,         NaN
    -0.12795,    -0.09296,     0.00000,-36488.85576,  7575.71038, 37266.98247,************,************,   223.97297,         NaN
    -0.13696,    -0.07908,     0.00000, -2607.09091,  -203.71157,  2615.03756,************, -3895.65883,  -389.54534,         NaN
    -0.14448,    -0.06433,     0.00000, -7832.80413,  1286.80666,  7937.80145,************,-43552.46552,  -781.03970,         NaN
    -0.15041,    -0.04887,     0.00000, -7911.48412,  1534.74412,  8058.97143,************,-45368.18559,  -932.22885,         NaN
    -0.15469,    -0.03288,     0.00000, -7569.54375,  1620.43933,  7741.04749,************,-42639.95562,  -888.47937,         NaN
    -0.15728,    -0.01653,     0.00000, -8860.66622,  1952.67102,  9073.27559,************,-60568.05920,  -720.35628,         NaN
    -0.15815,     0.00000,     0.00000,-20956.78194,  4240.11535, 21381.42389,************,************,  -496.73272,         NaN
    -0.15728,     0.01653,     0.00000,302985.21014,-50795.38027,307213.61985,************,************,  -271.30240,         NaN
    -0.15469,     0.03288,     0.00000,482029.11462,************,493228.80783,************,************,   -79.11733,         NaN
    -0.15041,     0.04887,     0.00000,************,************,************,************,************,    61.40769,         NaN
    -0.14448,     0.06433,     0.00000, 39545.39831, -8847.58985, 40523.05977,************,************,   144.77233,         NaN
    -0.13696,     0.07908,     0.00000,  9629.37312, -2131.37933,  9862.43400,************,-78253.77680,   174.89383,         NaN
    -0.12795,     0.09296,     0.00000,  3747.33311,  -689.67470,  3810.26989,************,-12309.89040,   162.57751,         NaN
    -0.11753,     0.10582,     0.00000,  1965.31878,  -187.02960,  1974.19806,************, -2789.38260,   124.08172,         NaN
    -0.10582,     0.11753,     0.00000,  1550.25909,    21.05505,  1550.40206,************,  -970.71941,    80.07023,         NaN
    -0.09296,     0.12795,     0.00000,  1785.49115,   105.95120,  1788.63196,************, -1089.84032,    52.81480,         NaN
    -0.07908,     0.13696,     0.00000,  1320.25743,   216.13497,  1337.83183,999023.89790,    60.39333,    57.63748,     8.58820
    -0.06433,     0.14448,     0.00000,   531.04488,   349.67046,   635.82867,************,   931.22816,    82.52539,     1.03946
    -0.04887,     0.15041,     0.00000,  1031.89861,  2631.90333,  2826.96479,************, -1835.79571,    19.64691,         NaN
    -0.03288,     0.15469,     0.00000, -1232.90706,   135.86822,  1240.37091,************, -1412.45303,  -340.89104,         NaN
    -0.01653,     0.15728,     0.00000,-25777.02784,  2226.12229, 25872.97402,************,************,   139.01378,         NaN
     0.00000,     0.15815,     0.00000,-52305.42656, 11346.33001, 53521.92871,************,************,   410.72857,         NaN
     0.05000,     0.15815,     0.00000,144001.16012,-24569.06892,146082.07715,************,************,   188.63740,         NaN
     0.10000,     0.15815,     0.00000,269014.33358,-60299.99732,275689.68306,************,************,    63.05703,         NaN
     0.15000,     0.15815,     0.00000, 95083.12493,-20005.27341, 97164.86819,************,************,    85.54738,         NaN
     0.20000,     0.15815,     0.00000, 75566.80103,-15842.02726, 77209.52820,************,************,    99.11618,         NaN
     0.25000,     0.15815,     0.00000, 75566.80103,-15842.02726, 77209.52820,************,************,    99.11618,         NaN
     0.30000,     0.15815,     0.00000, 75566.80103,-15842.02726, 77209.52820,************,************,    99.11618,         NaN
     0.35000,     0.15815,     0.00000,************,************,************,************,************,   -17.07495,         NaN
     0.40000,     0.15815,     0.00000,-68690.32234, 12489.24669, 69816.48563,************,************,  -322.84011,         NaN
     0.45000,     0.15815,     0.00000,************, 28429.82037,233183.15550,************,************,  -316.79224,         NaN
     0.50000,     0.15815,     0.00000,   277.75097,     0.00000,   277.75097,101873.52000,   295.80000,     1.20000,     0.80566
     0.50000,    -0.14715,     0.00000,   243.03209,     0.00000,   243.03209, 99633.12625,   295.45000,     1.17500,     0.70537
     0.45000,    -0.14715,     0.00000,************,************,************,************,************,-29807.93062,         NaN
     0.40000,    -0.14715,     0.00000,************,************,************,************,************,************,         NaN
     0.35000,    -0.14715,     0.00000,************,************,************,************,************,************,         NaN
     0.30000,    -0.14715,     0.00000,************,************,************,************,************,************,         NaN
     0.25000,    -0.14715,     0.00000,************,************,************,************,************,************,         NaN
     0.20000,    -0.14715,     0.00000,************,************,************,************,************,************,         NaN
     0.15000,    -0.14715,     0.00000,************,************,************,************,************,************,         NaN
     0.10000,    -0.14715,     0.00000,************,************,************,************,************,************,         NaN
     0.05000,    -0.14715,     0.00000,************,************,************,************,************,************,         NaN
    -0.00000,    -0.14715,     0.00000,************,246894.73481,************,************,************, 20906.31827,         NaN
    -0.01538,    -0.14635,     0.00000,-98930.88417, 19627.79446,100859.16001,************,************, 20783.08053,         NaN
    -0.03060,    -0.14394,     0.00000,173298.99402,-53037.50133,181233.32440,************,************,  2954.64359,     1.96835
    -0.04547,    -0.13995,     0.00000,************,************,************,************,************,   916.21732,         NaN
    -0.05985,    -0.13443,     0.00000,************, 76023.88598,266793.77808,************,************,  2300.97157,         NaN
    -0.07358,    -0.12744,     0.00000, -2383.99741, -2205.70026,  3247.85426,************,************,  2731.19270,         NaN
    -0.08649,    -0.11905,     0.00000,-16149.13759,  1837.55168, 16253.34554,************,************,  2327.08551,         NaN
    -0.09847,    -0.10936,     0.00000,-20615.95142,  3280.85223, 20875.37890,************,************,  1439.68187,         NaN
    -0.10936,    -0.09847,     0.00000,-30803.65253,  5991.79976, 31380.99223,************,************,   434.23020,         NaN
    -0.11905,    -0.08649,     0.00000,  -562.65618,  -767.08132,   951.31263,************,   668.61170,  -409.46024,     1.83540
    -0.12744,    -0.07358,     0.00000, -7913.34906,  1237.82684,  8009.57605,************,-44707.22787,  -949.44560,         NaN
    -0.13443,    -0.05985,     0.00000, -7916.92143,  1498.23282,  8057.44045,************,-45690.17619, -1172.39529,         NaN
    -0.13995,    -0.04547,     0.00000, -7113.17246,  1527.33305,  7275.29853,************,-37889.32988, -1142.93641,         NaN
    -0.14394,    -0.03060,     0.00000, -6993.49239,  1640.03097,  7183.21916,************,-37951.52489,  -950.55480,         NaN
    -0.14635,    -0.01538,     0.00000,-11278.21256,  2536.63264, 11559.95604,************,-99368.34936,  -678.13459,         NaN
    -0.14715,     0.00000,     0.00000,-79405.18975, 15096.82414, 80827.58353,************,************,  -390.67532,         NaN
    -0.14635,     0.01538,     0.00000,452401.48882,-90788.01099,461421.25008,************,************,  -133.43107,         NaN
    -0.14394,     0.03060,     0.00000,588079.73469,************,618170.43572,************,************,    66.85444,         NaN
    -0.13995,     0.04547,     0.00000, 62003.94258,-13111.93995, 63375.16757,************,************,   199.18048,         NaN
    -0.13443,     0.05985,     0.00000, 10882.63531, -2357.50219, 11135.06030,************,-97903.83218,   264.33436,         NaN
    -0.12744,     0.07358,     0.00000,  3472.97711,  -632.52676,  3530.10767,************,-10529.87163,   270.53950,         NaN
    -0.11905,     0.08649,     0.00000,  1379.55718,   -84.70121,  1382.15495,************, -1119.02497,   230.25935,         NaN
    -0.10936,     0.09847,     0.00000,   619.45993,   161.33256,   640.12405,************,   536.74683,   159.99575,     1.37840
    -0.09847,     0.10936,     0.00000,   498.74430,   324.46159,   594.99680,************,   846.93356,    83.60051,     1.01996
    -0.08649,     0.11905,     0.00000,  1775.67803,   380.94831,  1816.08207,************,  -806.97804,    35.68433,         NaN
    -0.07358,     0.12744,     0.00000,  1576.90101,   158.87168,  1584.88391,************,  -350.41621,    55.09697,         NaN
    -0.05985,     0.13443,     0.00000,   351.05724,   165.83711,   388.25653,************,   891.30120,   150.16901,     0.64879
    -0.04547,     0.13995,     0.00000,   692.14891,   158.87201,   710.14817,************,   354.16850,   153.77912,     1.88252
    -0.03060,     0.14394,     0.00000, -4898.71780,  1307.01404,  5070.08105,************,-23271.11153,  -829.22945,         NaN
    -0.01538,     0.14635,     0.00000,-85593.46424,  9839.39851, 86157.15225,************,************, -1015.61830,         NaN
     0.00000,     0.14715,     0.00000,************,************,************,************,************,  -878.73661,         NaN
     0.05000,     0.14715,     0.00000,************,284044.78382,************,************,************,-16106.41446,         NaN
     0.10000,     0.14715,     0.00000,************,************,************,************,************, 41823.97634,         NaN
     0.15000,     0.14715,     0.00000,************,************,************,************,************, 41767.46025,         NaN
     0.20000,     0.14715,     0.00000,************,************,************,************,************, 41774.85528,         NaN
     0.25000,     0.14715,     0.00000,************,************,************,************,************, 41774.85528,         NaN
     0.30000,     0.14715,     0.00000,************,************,************,************,************, 41774.85528,         NaN
     0.35000,     0.14715,     0.00000,************,************,************,************,************, 41720.94769,         NaN
     0.40000,     0.14715,     0.00000,************,************,************,************,************, 41379.24129,         NaN
     0.45000,     0.14715,     0.00000, -6686.68716,  -170.02957,  6688.84857,************,-91828.06022,  -258.31145,         NaN
     0.50000,     0.14715,     0.00000,   243.03209,     0.00000,   243.03209, 99633.12625,   295.45000,     1.17500,     0.70537
     0.50000,    -0.13751,     0.00000,   208.31322,     0.00000,   208.31322, 97397.75500,   295.10000,     1.15000,     0.60496
     0.45000,    -0.13751,     0.00000,************,************,************,************,************,************,         NaN
     0.40000,    -0.13751,     0.00000,************,************,************,************,************,************,         NaN
     0.35000,    -0.13751,     0.00000,************,************,************,************,************,166639.24947,         NaN
     0.30000,    -0.13751,     0.00000,************,636138.77268,************,************,************,172428.48554,         NaN
     0.25000,    -0.13751,     0.00000,************,636138.77268,************,************,************,172428.48554,         NaN
     0.20000,    -0.13751,     0.00000,************,636138.77268,************,************,************,172428.48554,         NaN
     0.15000,    -0.13751,     0.00000,************,670991.31745,************,************,************,171178.58679,         NaN
     0.10000,    -0.13751,     0.00000,************,************,************,************,************,************,         NaN
     0.05000,    -0.13751,     0.00000,************,************,************,************,************,************,         NaN
    -0.00000,    -0.13751,     0.00000,************,968056.51519,************,************,************,553636.46349,         NaN
    -0.01437,    -0.13676,     0.00000,************, 37340.19783,182618.03094,************,************, 72003.08090,         NaN
    -0.02859,    -0.13450,     0.00000,************, 67788.85675,283451.47516,************,************, 12537.38646,         NaN
    -0.04249,    -0.13078,     0.00000,************,************,************,************,************,  3636.64696,         NaN
    -0.05593,    -0.12562,     0.00000,246728.62713,-90022.80143,262638.76375,************,************,  4163.96311,         NaN
    -0.06875,    -0.11909,     0.00000,-23274.87521,  1693.27870, 23336.38808,************,************,  3338.79032,         NaN
    -0.08083,    -0.11125,     0.00000,-30521.61989,  4520.86305, 30854.61852,************,************,  1817.39657,         NaN
    -0.09201,    -0.10219,     0.00000,-82154.09405, 15278.24329, 83562.67042,************,************,   254.45775,         NaN
    -0.10219,    -0.09201,     0.00000, -3067.65925,    81.96951,  3068.75419,************, -6623.22725,  -952.87901,         NaN
    -0.11125,    -0.08083,     0.00000, -8471.62894,  1426.64704,  8590.91489,************,-52266.13682, -1651.70665,         NaN
    -0.11909,    -0.06875,     0.00000, -8515.34106,  1663.43777,  8676.29291,************,-53665.35770, -1870.50188,         NaN
    -0.12562,    -0.05593,     0.00000, -7688.40522,  1698.51132,  7873.78660,************,-45105.02926, -1734.05378,         NaN
    -0.13078,    -0.04249,     0.00000, -7112.30295,  1772.04225,  7329.73307,************,-40582.89265, -1389.04707,         NaN
    -0.13450,    -0.02859,     0.00000, -8716.17249,  2289.89596,  9011.95242,************,-63360.89782,  -960.09327,         NaN
    -0.13676,    -0.01437,     0.00000,-29094.11715,  6516.70958, 29815.01562,************,************,  -535.52983,         NaN
    -0.13751,     0.00000,     0.00000,************,478236.17671,************,************,************,  -170.06991,         NaN
    -0.13676,     0.01437,     0.00000,************,117142.22196,590667.75543,************,************,   107.95368,         NaN
    -0.13450,     0.02859,     0.00000,129944.76904,-25383.54232,132400.78255,************,************,   290.28256,         NaN
    -0.13078,     0.04249,     0.00000, 13246.76524, -2711.24821, 13521.37775,************,************,   383.58114,         NaN
    -0.12562,     0.05593,     0.00000,  3661.23036,  -631.08295,  3715.22186,************,-11151.78731,   403.87640,         NaN
    -0.11909,     0.06875,     0.00000,  1269.45093,   -38.24092,  1270.02679,************,  -628.64739,   369.83326,         NaN
    -0.11125,     0.08083,     0.00000,   438.94619,   205.89381,   484.83607,************,   841.13906,   296.55330,     0.83398
    -0.10219,     0.09201,     0.00000,    30.37574,   357.67996,   358.96747,************,  1069.24973,   194.72003,     0.54766
    -0.09201,     0.10219,     0.00000,  -345.86880,   643.29173,   730.37626,************,   939.69555,    81.15691,     1.18863
    -0.08083,     0.11125,     0.00000, 32249.59832, 26677.77208, 41853.79451,************,************,     0.88512,         NaN
    -0.06875,     0.11909,     0.00000,  2785.27877,   -26.50950,  2785.40493,************, -3695.03667,    41.00775,         NaN
    -0.05593,     0.12562,     0.00000,   162.94829,    50.26454,   170.52469,************,   766.36664,   283.15210,     0.30730
    -0.04249,     0.13078,     0.00000,   414.34418,   -93.10393,   424.67569,************,   -79.59109,   525.20644,         NaN
    -0.02859,     0.13450,     0.00000, 55185.72555,-17428.87918, 57872.53350,************,************, -1172.73478,         NaN
    -0.01437,     0.13676,     0.00000,************, 64808.27047,276009.27265,************,************, -5164.78084,         NaN
     0.00000,     0.13751,     0.00000,118108.72831,-23538.60250,120431.46396,************,************,-33793.98068,         NaN
     0.05000,     0.13751,     0.00000,************, 85478.26195,471555.82623,************,************, 52409.47880,         NaN
     0.10000,     0.13751,     0.00000,************, 55734.14858,311432.80682,************,************, 65072.83187,         NaN
     0.15000,     0.13751,     0.00000,503021.41746,-93688.18550,511671.79180,************,************,  8230.64729,         NaN
