 X,Y,Z,U,V,P
    11.81250,     0.03846,     0.00000,     0.80369,    -0.00618,     0.09252
    11.81250,     0.07692,     0.00000,     0.78940,    -0.00547,     0.09237
    11.81250,     0.11538,     0.00000,     0.76133,    -0.00470,     0.09223
    11.81250,     0.15385,     0.00000,     0.72040,    -0.00390,     0.09211
    11.81250,     0.19231,     0.00000,     0.66795,    -0.00311,     0.09200
    11.81250,     0.23077,     0.00000,     0.60559,    -0.00235,     0.09191
    11.81250,     0.26923,     0.00000,     0.53511,    -0.00166,     0.09184
    11.81250,     0.30769,     0.00000,     0.45840,    -0.00107,     0.09179
    11.81250,     0.34615,     0.00000,     0.37734,    -0.00059,     0.09175
    11.81250,     0.38462,     0.00000,     0.29375,    -0.00025,     0.09173
    11.81250,     0.42308,     0.00000,     0.20922,    -0.00006,     0.09172
    11.81250,     0.46154,     0.00000,     0.12491,     0.00001,     0.09171
    11.81250,     0.50000,     0.00000,     0.00000,     0.00000,     0.09171
    11.85000,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09364
    11.85000,    -0.46154,     0.00000,     0.09928,    -0.00051,     0.09363
    11.85000,    -0.42308,     0.00000,     0.16625,    -0.00139,     0.09362
    11.85000,    -0.38462,     0.00000,     0.23506,    -0.00251,     0.09360
    11.85000,    -0.34615,     0.00000,     0.30647,    -0.00372,     0.09358
    11.85000,    -0.30769,     0.00000,     0.38041,    -0.00488,     0.09354
    11.85000,    -0.26923,     0.00000,     0.45570,    -0.00590,     0.09349
    11.85000,    -0.23077,     0.00000,     0.53007,    -0.00670,     0.09343
    11.85000,    -0.19231,     0.00000,     0.60059,    -0.00725,     0.09334
    11.85000,    -0.15385,     0.00000,     0.66416,    -0.00754,     0.09324
    11.85000,    -0.11538,     0.00000,     0.71802,    -0.00759,     0.09312
    11.85000,    -0.07692,     0.00000,     0.75999,    -0.00743,     0.09298
    11.85000,    -0.03846,     0.00000,     0.78862,    -0.00709,     0.09284
    11.85000,     0.00000,     0.00000,     0.80307,    -0.00660,     0.09268
    11.85000,     0.03846,     0.00000,     0.80304,    -0.00599,     0.09253
    11.85000,     0.07692,     0.00000,     0.78869,    -0.00529,     0.09239
    11.85000,     0.11538,     0.00000,     0.76057,    -0.00453,     0.09225
    11.85000,     0.15385,     0.00000,     0.71963,    -0.00374,     0.09213
    11.85000,     0.19231,     0.00000,     0.66720,    -0.00296,     0.09203
    11.85000,     0.23077,     0.00000,     0.60489,    -0.00223,     0.09194
    11.85000,     0.26923,     0.00000,     0.53449,    -0.00156,     0.09187
    11.85000,     0.30769,     0.00000,     0.45789,    -0.00098,     0.09182
    11.85000,     0.34615,     0.00000,     0.37696,    -0.00053,     0.09178
    11.85000,     0.38462,     0.00000,     0.29350,    -0.00021,     0.09176
    11.85000,     0.42308,     0.00000,     0.20910,    -0.00004,     0.09175
    11.85000,     0.46154,     0.00000,     0.12489,     0.00001,     0.09174
    11.85000,     0.50000,     0.00000,     0.00000,     0.00000,     0.09174
    11.88750,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09363
    11.88750,    -0.46154,     0.00000,     0.09995,    -0.00049,     0.09363
    11.88750,    -0.42308,     0.00000,     0.16722,    -0.00136,     0.09361
    11.88750,    -0.38462,     0.00000,     0.23618,    -0.00245,     0.09360
    11.88750,    -0.34615,     0.00000,     0.30761,    -0.00364,     0.09357
    11.88750,    -0.30769,     0.00000,     0.38147,    -0.00478,     0.09354
    11.88750,    -0.26923,     0.00000,     0.45658,    -0.00578,     0.09349
    11.88750,    -0.23077,     0.00000,     0.53072,    -0.00656,     0.09342
    11.88750,    -0.19231,     0.00000,     0.60099,    -0.00709,     0.09334
    11.88750,    -0.15385,     0.00000,     0.66432,    -0.00737,     0.09324
    11.88750,    -0.11538,     0.00000,     0.71796,    -0.00741,     0.09312
    11.88750,    -0.07692,     0.00000,     0.75975,    -0.00724,     0.09299
    11.88750,    -0.03846,     0.00000,     0.78822,    -0.00690,     0.09284
    11.88750,     0.00000,     0.00000,     0.80254,    -0.00641,     0.09270
    11.88750,     0.03846,     0.00000,     0.80241,    -0.00580,     0.09255
    11.88750,     0.07692,     0.00000,     0.78798,    -0.00511,     0.09240
    11.88750,     0.11538,     0.00000,     0.75982,    -0.00436,     0.09227
    11.88750,     0.15385,     0.00000,     0.71888,    -0.00359,     0.09215
    11.88750,     0.19231,     0.00000,     0.66647,    -0.00283,     0.09205
    11.88750,     0.23077,     0.00000,     0.60422,    -0.00211,     0.09196
    11.88750,     0.26923,     0.00000,     0.53390,    -0.00146,     0.09190
    11.88750,     0.30769,     0.00000,     0.45740,    -0.00090,     0.09185
    11.88750,     0.34615,     0.00000,     0.37659,    -0.00047,     0.09181
    11.88750,     0.38462,     0.00000,     0.29327,    -0.00017,     0.09179
    11.88750,     0.42308,     0.00000,     0.20900,    -0.00002,     0.09178
    11.88750,     0.46154,     0.00000,     0.12488,     0.00002,     0.09177
    11.88750,     0.50000,     0.00000,     0.00000,     0.00000,     0.09177
    11.92500,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09362
    11.92500,    -0.46154,     0.00000,     0.10060,    -0.00048,     0.09361
    11.92500,    -0.42308,     0.00000,     0.16816,    -0.00133,     0.09360
    11.92500,    -0.38462,     0.00000,     0.23728,    -0.00240,     0.09358
    11.92500,    -0.34615,     0.00000,     0.30874,    -0.00356,     0.09356
    11.92500,    -0.30769,     0.00000,     0.38250,    -0.00468,     0.09353
    11.92500,    -0.26923,     0.00000,     0.45744,    -0.00565,     0.09348
    11.92500,    -0.23077,     0.00000,     0.53135,    -0.00642,     0.09342
    11.92500,    -0.19231,     0.00000,     0.60138,    -0.00693,     0.09333
    11.92500,    -0.15385,     0.00000,     0.66447,    -0.00720,     0.09323
    11.92500,    -0.11538,     0.00000,     0.71790,    -0.00723,     0.09312
    11.92500,    -0.07692,     0.00000,     0.75950,    -0.00706,     0.09299
    11.92500,    -0.03846,     0.00000,     0.78781,    -0.00671,     0.09285
    11.92500,     0.00000,     0.00000,     0.80200,    -0.00622,     0.09270
    11.92500,     0.03846,     0.00000,     0.80178,    -0.00562,     0.09256
    11.92500,     0.07692,     0.00000,     0.78728,    -0.00494,     0.09242
    11.92500,     0.11538,     0.00000,     0.75908,    -0.00420,     0.09229
    11.92500,     0.15385,     0.00000,     0.71813,    -0.00344,     0.09217
    11.92500,     0.19231,     0.00000,     0.66576,    -0.00269,     0.09207
    11.92500,     0.23077,     0.00000,     0.60356,    -0.00199,     0.09199
    11.92500,     0.26923,     0.00000,     0.53332,    -0.00136,     0.09192
    11.92500,     0.30769,     0.00000,     0.45692,    -0.00082,     0.09187
    11.92500,     0.34615,     0.00000,     0.37624,    -0.00041,     0.09184
    11.92500,     0.38462,     0.00000,     0.29306,    -0.00013,     0.09182
    11.92500,     0.42308,     0.00000,     0.20891,     0.00000,     0.09181
    11.92500,     0.46154,     0.00000,     0.12487,     0.00003,     0.09180
    11.92500,     0.50000,     0.00000,     0.00000,     0.00000,     0.09180
    11.96250,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09361
    11.96250,    -0.46154,     0.00000,     0.10124,    -0.00047,     0.09360
    11.96250,    -0.42308,     0.00000,     0.16909,    -0.00130,     0.09359
    11.96250,    -0.38462,     0.00000,     0.23836,    -0.00234,     0.09357
    11.96250,    -0.34615,     0.00000,     0.30984,    -0.00348,     0.09355
    11.96250,    -0.30769,     0.00000,     0.38351,    -0.00458,     0.09352
    11.96250,    -0.26923,     0.00000,     0.45827,    -0.00553,     0.09347
    11.96250,    -0.23077,     0.00000,     0.53197,    -0.00628,     0.09341
    11.96250,    -0.19231,     0.00000,     0.60175,    -0.00678,     0.09333
    11.96250,    -0.15385,     0.00000,     0.66461,    -0.00703,     0.09323
    11.96250,    -0.11538,     0.00000,     0.71782,    -0.00705,     0.09311
    11.96250,    -0.07692,     0.00000,     0.75924,    -0.00688,     0.09299
    11.96250,    -0.03846,     0.00000,     0.78740,    -0.00653,     0.09285
    11.96250,     0.00000,     0.00000,     0.80147,    -0.00604,     0.09271
    11.96250,     0.03846,     0.00000,     0.80115,    -0.00544,     0.09256
    11.96250,     0.07692,     0.00000,     0.78659,    -0.00477,     0.09243
    11.96250,     0.11538,     0.00000,     0.75836,    -0.00404,     0.09230
    11.96250,     0.15385,     0.00000,     0.71741,    -0.00329,     0.09219
    11.96250,     0.19231,     0.00000,     0.66506,    -0.00256,     0.09209
    11.96250,     0.23077,     0.00000,     0.60292,    -0.00187,     0.09201
    11.96250,     0.26923,     0.00000,     0.53276,    -0.00126,     0.09194
    11.96250,     0.30769,     0.00000,     0.45647,    -0.00075,     0.09190
    11.96250,     0.34615,     0.00000,     0.37592,    -0.00036,     0.09186
    11.96250,     0.38462,     0.00000,     0.29287,    -0.00010,     0.09184
    11.96250,     0.42308,     0.00000,     0.20884,     0.00002,     0.09183
    11.96250,     0.46154,     0.00000,     0.12488,     0.00004,     0.09183
    11.96250,     0.50000,     0.00000,     0.00000,     0.00000,     0.09183
    12.00000,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09359
    12.00000,    -0.46154,     0.00000,     0.10186,    -0.00046,     0.09358
    12.00000,    -0.42308,     0.00000,     0.16999,    -0.00127,     0.09357
    12.00000,    -0.38462,     0.00000,     0.23941,    -0.00229,     0.09355
    12.00000,    -0.34615,     0.00000,     0.31091,    -0.00340,     0.09353
    12.00000,    -0.30769,     0.00000,     0.38450,    -0.00448,     0.09350
    12.00000,    -0.26923,     0.00000,     0.45909,    -0.00541,     0.09345
    12.00000,    -0.23077,     0.00000,     0.53256,    -0.00614,     0.09339
    12.00000,    -0.19231,     0.00000,     0.60211,    -0.00663,     0.09331
    12.00000,    -0.15385,     0.00000,     0.66474,    -0.00687,     0.09322
    12.00000,    -0.11538,     0.00000,     0.71775,    -0.00688,     0.09310
    12.00000,    -0.07692,     0.00000,     0.75899,    -0.00670,     0.09298
    12.00000,    -0.03846,     0.00000,     0.78700,    -0.00635,     0.09285
    12.00000,     0.00000,     0.00000,     0.80095,    -0.00586,     0.09271
    12.00000,     0.03846,     0.00000,     0.80053,    -0.00527,     0.09257
    12.00000,     0.07692,     0.00000,     0.78591,    -0.00460,     0.09243
    12.00000,     0.11538,     0.00000,     0.75764,    -0.00388,     0.09231
    12.00000,     0.15385,     0.00000,     0.71669,    -0.00315,     0.09220
    12.00000,     0.19231,     0.00000,     0.66438,    -0.00243,     0.09210
    12.00000,     0.23077,     0.00000,     0.60229,    -0.00176,     0.09202
    12.00000,     0.26923,     0.00000,     0.53223,    -0.00117,     0.09196
    12.00000,     0.30769,     0.00000,     0.45604,    -0.00067,     0.09192
    12.00000,     0.34615,     0.00000,     0.37561,    -0.00030,     0.09188
    12.00000,     0.38462,     0.00000,     0.29270,    -0.00006,     0.09186
    12.00000,     0.42308,     0.00000,     0.20878,     0.00004,     0.09185
    12.00000,     0.46154,     0.00000,     0.12490,     0.00004,     0.09185
    12.00000,     0.50000,     0.00000,     0.00000,     0.00000,     0.09185
    12.03750,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09357
    12.03750,    -0.46154,     0.00000,     0.10247,    -0.00045,     0.09356
    12.03750,    -0.42308,     0.00000,     0.17087,    -0.00124,     0.09355
    12.03750,    -0.38462,     0.00000,     0.24044,    -0.00224,     0.09353
    12.03750,    -0.34615,     0.00000,     0.31197,    -0.00333,     0.09351
    12.03750,    -0.30769,     0.00000,     0.38547,    -0.00438,     0.09348
    12.03750,    -0.26923,     0.00000,     0.45989,    -0.00530,     0.09343
    12.03750,    -0.23077,     0.00000,     0.53315,    -0.00601,     0.09337
    12.03750,    -0.19231,     0.00000,     0.60246,    -0.00648,     0.09330
    12.03750,    -0.15385,     0.00000,     0.66486,    -0.00671,     0.09320
    12.03750,    -0.11538,     0.00000,     0.71766,    -0.00671,     0.09309
    12.03750,    -0.07692,     0.00000,     0.75872,    -0.00653,     0.09297
    12.03750,    -0.03846,     0.00000,     0.78659,    -0.00617,     0.09284
    12.03750,     0.00000,     0.00000,     0.80042,    -0.00569,     0.09270
    12.03750,     0.03846,     0.00000,     0.79992,    -0.00510,     0.09257
    12.03750,     0.07692,     0.00000,     0.78523,    -0.00443,     0.09244
    12.03750,     0.11538,     0.00000,     0.75694,    -0.00373,     0.09232
    12.03750,     0.15385,     0.00000,     0.71599,    -0.00300,     0.09221
    12.03750,     0.19231,     0.00000,     0.66371,    -0.00230,     0.09212
    12.03750,     0.23077,     0.00000,     0.60169,    -0.00165,     0.09204
    12.03750,     0.26923,     0.00000,     0.53170,    -0.00108,     0.09198
    12.03750,     0.30769,     0.00000,     0.45563,    -0.00060,     0.09193
    12.03750,     0.34615,     0.00000,     0.37532,    -0.00025,     0.09190
    12.03750,     0.38462,     0.00000,     0.29254,    -0.00003,     0.09188
    12.03750,     0.42308,     0.00000,     0.20874,     0.00006,     0.09187
    12.03750,     0.46154,     0.00000,     0.12492,     0.00005,     0.09187
    12.03750,     0.50000,     0.00000,     0.00000,     0.00000,     0.09187
    12.07500,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09354
    12.07500,    -0.46154,     0.00000,     0.10307,    -0.00044,     0.09354
    12.07500,    -0.42308,     0.00000,     0.17174,    -0.00121,     0.09352
    12.07500,    -0.38462,     0.00000,     0.24145,    -0.00219,     0.09351
    12.07500,    -0.34615,     0.00000,     0.31300,    -0.00326,     0.09349
    12.07500,    -0.30769,     0.00000,     0.38642,    -0.00429,     0.09346
    12.07500,    -0.26923,     0.00000,     0.46067,    -0.00518,     0.09341
    12.07500,    -0.23077,     0.00000,     0.53371,    -0.00588,     0.09335
    12.07500,    -0.19231,     0.00000,     0.60279,    -0.00633,     0.09328
    12.07500,    -0.15385,     0.00000,     0.66497,    -0.00655,     0.09319
    12.07500,    -0.11538,     0.00000,     0.71757,    -0.00655,     0.09308
    12.07500,    -0.07692,     0.00000,     0.75846,    -0.00636,     0.09296
    12.07500,    -0.03846,     0.00000,     0.78618,    -0.00600,     0.09283
    12.07500,     0.00000,     0.00000,     0.79990,    -0.00552,     0.09270
    12.07500,     0.03846,     0.00000,     0.79931,    -0.00493,     0.09257
    12.07500,     0.07692,     0.00000,     0.78457,    -0.00428,     0.09244
    12.07500,     0.11538,     0.00000,     0.75625,    -0.00358,     0.09232
    12.07500,     0.15385,     0.00000,     0.71531,    -0.00287,     0.09222
    12.07500,     0.19231,     0.00000,     0.66306,    -0.00218,     0.09212
    12.07500,     0.23077,     0.00000,     0.60110,    -0.00155,     0.09205
    12.07500,     0.26923,     0.00000,     0.53120,    -0.00099,     0.09199
    12.07500,     0.30769,     0.00000,     0.45523,    -0.00053,     0.09195
    12.07500,     0.34615,     0.00000,     0.37505,    -0.00020,     0.09192
    12.07500,     0.38462,     0.00000,     0.29240,     0.00000,     0.09190
    12.07500,     0.42308,     0.00000,     0.20871,     0.00008,     0.09189
    12.07500,     0.46154,     0.00000,     0.12495,     0.00005,     0.09188
    12.07500,     0.50000,     0.00000,     0.00000,     0.00000,     0.09188
    12.11250,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09351
    12.11250,    -0.46154,     0.00000,     0.10365,    -0.00043,     0.09351
    12.11250,    -0.42308,     0.00000,     0.17258,    -0.00118,     0.09350
    12.11250,    -0.38462,     0.00000,     0.24244,    -0.00214,     0.09348
    12.11250,    -0.34615,     0.00000,     0.31402,    -0.00319,     0.09346
    12.11250,    -0.30769,     0.00000,     0.38735,    -0.00420,     0.09343
    12.11250,    -0.26923,     0.00000,     0.46144,    -0.00507,     0.09339
    12.11250,    -0.23077,     0.00000,     0.53427,    -0.00575,     0.09333
    12.11250,    -0.19231,     0.00000,     0.60312,    -0.00619,     0.09326
    12.11250,    -0.15385,     0.00000,     0.66507,    -0.00640,     0.09317
    12.11250,    -0.11538,     0.00000,     0.71747,    -0.00639,     0.09306
    12.11250,    -0.07692,     0.00000,     0.75819,    -0.00619,     0.09295
    12.11250,    -0.03846,     0.00000,     0.78577,    -0.00583,     0.09282
    12.11250,     0.00000,     0.00000,     0.79938,    -0.00535,     0.09269
    12.11250,     0.03846,     0.00000,     0.79871,    -0.00477,     0.09256
    12.11250,     0.07692,     0.00000,     0.78391,    -0.00412,     0.09244
    12.11250,     0.11538,     0.00000,     0.75557,    -0.00343,     0.09232
    12.11250,     0.15385,     0.00000,     0.71463,    -0.00274,     0.09222
    12.11250,     0.19231,     0.00000,     0.66242,    -0.00206,     0.09213
    12.11250,     0.23077,     0.00000,     0.60053,    -0.00144,     0.09206
    12.11250,     0.26923,     0.00000,     0.53072,    -0.00090,     0.09200
    12.11250,     0.30769,     0.00000,     0.45486,    -0.00047,     0.09196
    12.11250,     0.34615,     0.00000,     0.37480,    -0.00015,     0.09193
    12.11250,     0.38462,     0.00000,     0.29227,     0.00003,     0.09191
    12.11250,     0.42308,     0.00000,     0.20869,     0.00009,     0.09190
    12.11250,     0.46154,     0.00000,     0.12499,     0.00006,     0.09190
    12.11250,     0.50000,     0.00000,     0.00000,     0.00000,     0.09190
    12.15000,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09348
    12.15000,    -0.46154,     0.00000,     0.10422,    -0.00042,     0.09348
    12.15000,    -0.42308,     0.00000,     0.17341,    -0.00115,     0.09347
    12.15000,    -0.38462,     0.00000,     0.24341,    -0.00209,     0.09345
    12.15000,    -0.34615,     0.00000,     0.31501,    -0.00312,     0.09343
    12.15000,    -0.30769,     0.00000,     0.38826,    -0.00411,     0.09340
    12.15000,    -0.26923,     0.00000,     0.46219,    -0.00496,     0.09336
    12.15000,    -0.23077,     0.00000,     0.53480,    -0.00562,     0.09330
    12.15000,    -0.19231,     0.00000,     0.60343,    -0.00605,     0.09323
    12.15000,    -0.15385,     0.00000,     0.66517,    -0.00625,     0.09314
    12.15000,    -0.11538,     0.00000,     0.71737,    -0.00623,     0.09304
    12.15000,    -0.07692,     0.00000,     0.75792,    -0.00603,     0.09293
    12.15000,    -0.03846,     0.00000,     0.78536,    -0.00567,     0.09281
    12.15000,     0.00000,     0.00000,     0.79886,    -0.00519,     0.09268
    12.15000,     0.03846,     0.00000,     0.79811,    -0.00461,     0.09255
    12.15000,     0.07692,     0.00000,     0.78326,    -0.00397,     0.09243
    12.15000,     0.11538,     0.00000,     0.75490,    -0.00329,     0.09232
    12.15000,     0.15385,     0.00000,     0.71397,    -0.00261,     0.09222
    12.15000,     0.19231,     0.00000,     0.66180,    -0.00195,     0.09213
    12.15000,     0.23077,     0.00000,     0.59997,    -0.00134,     0.09206
    12.15000,     0.26923,     0.00000,     0.53025,    -0.00082,     0.09201
    12.15000,     0.30769,     0.00000,     0.45450,    -0.00040,     0.09197
    12.15000,     0.34615,     0.00000,     0.37456,    -0.00010,     0.09194
    12.15000,     0.38462,     0.00000,     0.29216,     0.00006,     0.09192
    12.15000,     0.42308,     0.00000,     0.20868,     0.00011,     0.09191
    12.15000,     0.46154,     0.00000,     0.12504,     0.00006,     0.09191
    12.15000,     0.50000,     0.00000,     0.00000,     0.00000,     0.09191
    12.18750,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09345
    12.18750,    -0.46154,     0.00000,     0.10478,    -0.00041,     0.09344
    12.18750,    -0.42308,     0.00000,     0.17422,    -0.00113,     0.09343
    12.18750,    -0.38462,     0.00000,     0.24436,    -0.00205,     0.09342
    12.18750,    -0.34615,     0.00000,     0.31598,    -0.00305,     0.09340
    12.18750,    -0.30769,     0.00000,     0.38915,    -0.00402,     0.09337
    12.18750,    -0.26923,     0.00000,     0.46292,    -0.00485,     0.09333
    12.18750,    -0.23077,     0.00000,     0.53533,    -0.00550,     0.09327
    12.18750,    -0.19231,     0.00000,     0.60373,    -0.00591,     0.09320
    12.18750,    -0.15385,     0.00000,     0.66525,    -0.00610,     0.09312
    12.18750,    -0.11538,     0.00000,     0.71726,    -0.00608,     0.09302
    12.18750,    -0.07692,     0.00000,     0.75765,    -0.00587,     0.09291
    12.18750,    -0.03846,     0.00000,     0.78495,    -0.00551,     0.09279
    12.18750,     0.00000,     0.00000,     0.79835,    -0.00503,     0.09267
    12.18750,     0.03846,     0.00000,     0.79752,    -0.00446,     0.09254
    12.18750,     0.07692,     0.00000,     0.78262,    -0.00382,     0.09243
    12.18750,     0.11538,     0.00000,     0.75424,    -0.00315,     0.09232
    12.18750,     0.15385,     0.00000,     0.71332,    -0.00248,     0.09222
    12.18750,     0.19231,     0.00000,     0.66119,    -0.00184,     0.09214
    12.18750,     0.23077,     0.00000,     0.59943,    -0.00125,     0.09207
    12.18750,     0.26923,     0.00000,     0.52980,    -0.00074,     0.09201
    12.18750,     0.30769,     0.00000,     0.45416,    -0.00034,     0.09197
    12.18750,     0.34615,     0.00000,     0.37434,    -0.00006,     0.09195
    12.18750,     0.38462,     0.00000,     0.29207,     0.00009,     0.09193
    12.18750,     0.42308,     0.00000,     0.20869,     0.00012,     0.09192
    12.18750,     0.46154,     0.00000,     0.12510,     0.00007,     0.09192
    12.18750,     0.50000,     0.00000,     0.00000,     0.00000,     0.09192
    12.22500,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09341
    12.22500,    -0.46154,     0.00000,     0.10532,    -0.00040,     0.09341
    12.22500,    -0.42308,     0.00000,     0.17501,    -0.00110,     0.09340
    12.22500,    -0.38462,     0.00000,     0.24528,    -0.00200,     0.09338
    12.22500,    -0.34615,     0.00000,     0.31693,    -0.00298,     0.09336
    12.22500,    -0.30769,     0.00000,     0.39002,    -0.00393,     0.09334
    12.22500,    -0.26923,     0.00000,     0.46363,    -0.00475,     0.09330
    12.22500,    -0.23077,     0.00000,     0.53584,    -0.00538,     0.09324
    12.22500,    -0.19231,     0.00000,     0.60402,    -0.00578,     0.09317
    12.22500,    -0.15385,     0.00000,     0.66533,    -0.00596,     0.09309
    12.22500,    -0.11538,     0.00000,     0.71714,    -0.00593,     0.09299
    12.22500,    -0.07692,     0.00000,     0.75737,    -0.00572,     0.09289
    12.22500,    -0.03846,     0.00000,     0.78455,    -0.00536,     0.09277
    12.22500,     0.00000,     0.00000,     0.79783,    -0.00488,     0.09265
    12.22500,     0.03846,     0.00000,     0.79693,    -0.00431,     0.09253
    12.22500,     0.07692,     0.00000,     0.78199,    -0.00368,     0.09242
    12.22500,     0.11538,     0.00000,     0.75359,    -0.00302,     0.09231
    12.22500,     0.15385,     0.00000,     0.71269,    -0.00236,     0.09222
    12.22500,     0.19231,     0.00000,     0.66060,    -0.00173,     0.09213
    12.22500,     0.23077,     0.00000,     0.59890,    -0.00115,     0.09207
    12.22500,     0.26923,     0.00000,     0.52936,    -0.00066,     0.09201
    12.22500,     0.30769,     0.00000,     0.45383,    -0.00028,     0.09198
    12.22500,     0.34615,     0.00000,     0.37414,    -0.00001,     0.09195
    12.22500,     0.38462,     0.00000,     0.29199,     0.00012,     0.09193
    12.22500,     0.42308,     0.00000,     0.20871,     0.00014,     0.09192
    12.22500,     0.46154,     0.00000,     0.12516,     0.00007,     0.09192
    12.22500,     0.50000,     0.00000,     0.00000,     0.00000,     0.09192
    12.26250,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09337
    12.26250,    -0.46154,     0.00000,     0.10585,    -0.00039,     0.09337
    12.26250,    -0.42308,     0.00000,     0.17578,    -0.00108,     0.09336
    12.26250,    -0.38462,     0.00000,     0.24619,    -0.00196,     0.09334
    12.26250,    -0.34615,     0.00000,     0.31786,    -0.00292,     0.09333
    12.26250,    -0.30769,     0.00000,     0.39087,    -0.00385,     0.09330
    12.26250,    -0.26923,     0.00000,     0.46433,    -0.00465,     0.09326
    12.26250,    -0.23077,     0.00000,     0.53633,    -0.00526,     0.09321
    12.26250,    -0.19231,     0.00000,     0.60429,    -0.00565,     0.09314
    12.26250,    -0.15385,     0.00000,     0.66539,    -0.00582,     0.09306
    12.26250,    -0.11538,     0.00000,     0.71702,    -0.00578,     0.09296
    12.26250,    -0.07692,     0.00000,     0.75709,    -0.00557,     0.09286
    12.26250,    -0.03846,     0.00000,     0.78414,    -0.00521,     0.09275
    12.26250,     0.00000,     0.00000,     0.79732,    -0.00473,     0.09263
    12.26250,     0.03846,     0.00000,     0.79635,    -0.00416,     0.09252
    12.26250,     0.07692,     0.00000,     0.78136,    -0.00354,     0.09240
    12.26250,     0.11538,     0.00000,     0.75295,    -0.00289,     0.09230
    12.26250,     0.15385,     0.00000,     0.71206,    -0.00224,     0.09221
    12.26250,     0.19231,     0.00000,     0.66002,    -0.00162,     0.09213
    12.26250,     0.23077,     0.00000,     0.59839,    -0.00106,     0.09206
    12.26250,     0.26923,     0.00000,     0.52894,    -0.00059,     0.09201
    12.26250,     0.30769,     0.00000,     0.45352,    -0.00022,     0.09198
    12.26250,     0.34615,     0.00000,     0.37396,     0.00003,     0.09195
    12.26250,     0.38462,     0.00000,     0.29192,     0.00015,     0.09193
    12.26250,     0.42308,     0.00000,     0.20873,     0.00015,     0.09193
    12.26250,     0.46154,     0.00000,     0.12523,     0.00008,     0.09192
    12.26250,     0.50000,     0.00000,     0.00000,     0.00000,     0.09192
    12.30000,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09333
    12.30000,    -0.46154,     0.00000,     0.10637,    -0.00038,     0.09333
    12.30000,    -0.42308,     0.00000,     0.17654,    -0.00105,     0.09332
    12.30000,    -0.38462,     0.00000,     0.24708,    -0.00191,     0.09330
    12.30000,    -0.34615,     0.00000,     0.31877,    -0.00285,     0.09328
    12.30000,    -0.30769,     0.00000,     0.39171,    -0.00376,     0.09326
    12.30000,    -0.26923,     0.00000,     0.46501,    -0.00455,     0.09322
    12.30000,    -0.23077,     0.00000,     0.53681,    -0.00515,     0.09317
    12.30000,    -0.19231,     0.00000,     0.60456,    -0.00553,     0.09310
    12.30000,    -0.15385,     0.00000,     0.66545,    -0.00568,     0.09302
    12.30000,    -0.11538,     0.00000,     0.71690,    -0.00564,     0.09293
    12.30000,    -0.07692,     0.00000,     0.75681,    -0.00542,     0.09283
    12.30000,    -0.03846,     0.00000,     0.78373,    -0.00506,     0.09272
    12.30000,     0.00000,     0.00000,     0.79682,    -0.00458,     0.09261
    12.30000,     0.03846,     0.00000,     0.79577,    -0.00402,     0.09250
    12.30000,     0.07692,     0.00000,     0.78075,    -0.00341,     0.09239
    12.30000,     0.11538,     0.00000,     0.75232,    -0.00276,     0.09229
    12.30000,     0.15385,     0.00000,     0.71145,    -0.00212,     0.09220
    12.30000,     0.19231,     0.00000,     0.65945,    -0.00152,     0.09212
    12.30000,     0.23077,     0.00000,     0.59789,    -0.00098,     0.09206
    12.30000,     0.26923,     0.00000,     0.52854,    -0.00052,     0.09201
    12.30000,     0.30769,     0.00000,     0.45323,    -0.00016,     0.09197
    12.30000,     0.34615,     0.00000,     0.37379,     0.00007,     0.09195
    12.30000,     0.38462,     0.00000,     0.29187,     0.00017,     0.09193
    12.30000,     0.42308,     0.00000,     0.20877,     0.00016,     0.09193
    12.30000,     0.46154,     0.00000,     0.12531,     0.00008,     0.09192
    12.30000,     0.50000,     0.00000,     0.00000,     0.00000,     0.09192
    12.33750,    -0.50000,     0.00000,     0.00000,     0.00000,     0.09329
    12.33750,    -0.46154,     0.00000,     0.10688,    -0.00037,     0.09328
    12.33750,    -0.42308,     0.00000,     0.17727,    -0.00103,     0.09327
    12.33750,    -0.38462,     0.00000,     0.24795,    -0.00187,     0.09326
    12.33750,    -0.34615,     0.00000,     0.31966,    -0.00279,     0.09324
    12.33750,    -0.30769,     0.00000,     0.39252,    -0.00368,     0.09322
    12.33750,    -0.26923,     0.00000,     0.46568,    -0.00445,     0.09318
    12.33750,    -0.23077,     0.00000,     0.53728,    -0.00503,     0.09313
    12.33750,    -0.19231,     0.00000,     0.60482,    -0.00540,     0.09307
    12.33750,    -0.15385,     0.00000,     0.66551,    -0.00555,     0.09299
