X,Y,Z,U,V,P
0.002750,0.000750,0.000000,-0.104921,0.039132,0.035840
0.002750,0.001000,0.000000,-0.141221,0.061617,0.035228
0.002750,0.001250,0.000000,-0.171702,0.085178,0.033879
0.002750,0.001500,0.000000,-0.194525,0.108317,0.031703
0.002750,0.001750,0.000000,-0.209501,0.130265,0.028689
0.002750,0.002000,0.000000,-0.217192,0.150666,0.024894
0.002750,0.002250,0.000000,-0.218418,0.169357,0.020424
0.002750,0.002500,0.000000,-0.214072,0.186254,0.015422
0.002750,0.002750,0.000000,-0.205059,0.201322,0.010055
0.002750,0.003000,0.000000,-0.192265,0.214567,0.004502
0.002750,0.003250,0.000000,-0.176531,0.226046,-0.001059
0.002750,0.003500,0.000000,-0.158620,0.235858,-0.006464
0.002750,0.003750,0.000000,-0.139192,0.244135,-0.011567
0.002750,0.004000,0.000000,-0.118791,0.251029,-0.016245
0.002750,0.004250,0.000000,-0.097841,0.256687,-0.020399
0.002750,0.004500,0.000000,-0.076663,0.261239,-0.023953
0.002750,0.004750,0.000000,-0.055488,0.264785,-0.026850
0.002750,0.005000,0.000000,-0.034489,0.267385,-0.029047
0.002750,0.005250,0.000000,-0.013799,0.269057,-0.030518
0.002750,0.005500,0.000000,0.006464,0.269781,-0.031245
0.002750,0.005750,0.000000,0.026182,0.269503,-0.031225
0.002750,0.006000,0.000000,0.045226,0.268143,-0.030461
0.002750,0.006250,0.000000,0.063450,0.265603,-0.028967
0.002750,0.006500,0.000000,0.080691,0.261771,-0.026768
0.002750,0.006750,0.000000,0.096768,0.256533,-0.023897
0.002750,0.007000,0.000000,0.111487,0.249765,-0.020399
0.002750,0.007250,0.000000,0.124646,0.241345,-0.016330
0.002750,0.007500,0.000000,0.136041,0.231140,-0.011756
0.002750,0.007750,0.000000,0.145476,0.219013,-0.006756
0.002750,0.008000,0.000000,0.152768,0.204814,-0.001428
0.002750,0.008250,0.000000,0.157768,0.188388,0.004114
0.002750,0.008500,0.000000,0.160373,0.169576,0.009723
0.002750,0.008750,0.000000,0.160645,0.148228,0.015217
0.002750,0.009000,0.000000,0.159927,0.124194,0.020375
0.002750,0.009250,0.000000,0.168434,0.097133,0.024955
0.002750,0.009500,0.000000,0.233793,0.066068,0.028783
0.002750,0.009750,0.000000,0.482441,0.030827,0.031903
0.002750,0.010000,0.000000,1.460408,0.000000,0.033310
0.003000,0.000000,0.000000,0.000000,0.000000,0.034412
0.003000,0.000250,0.000000,-0.044049,0.007679,0.034620
0.003000,0.000500,0.000000,-0.084017,0.022556,0.034865
0.003000,0.000750,0.000000,-0.126147,0.042654,0.034634
0.003000,0.001000,0.000000,-0.164222,0.065176,0.033689
0.003000,0.001250,0.000000,-0.194652,0.087937,0.031877
0.003000,0.001500,0.000000,-0.216432,0.109755,0.029139
0.003000,0.001750,0.000000,-0.229913,0.130118,0.025503
0.003000,0.002000,0.000000,-0.235914,0.148818,0.021062
0.003000,0.002250,0.000000,-0.235358,0.165762,0.015955
0.003000,0.002500,0.000000,-0.229186,0.180892,0.010358
0.003000,0.002750,0.000000,-0.218344,0.194189,0.004462
0.003000,0.003000,0.000000,-0.203764,0.205678,-0.001537
0.003000,0.003250,0.000000,-0.186336,0.215437,-0.007452
0.003000,0.003500,0.000000,-0.166866,0.223602,-0.013116
0.003000,0.003750,0.000000,-0.146040,0.230342,-0.018389
0.003000,0.004000,0.000000,-0.124408,0.235847,-0.023160
0.003000,0.004250,0.000000,-0.102384,0.240300,-0.027344
0.003000,0.004500,0.000000,-0.080256,0.243858,-0.030879
0.003000,0.004750,0.000000,-0.058218,0.246635,-0.033721
0.003000,0.005000,0.000000,-0.036397,0.248699,-0.035841
0.003000,0.005250,0.000000,-0.014882,0.250067,-0.037217
0.003000,0.005500,0.000000,0.006250,0.250708,-0.037837
0.003000,0.005750,0.000000,0.026914,0.250551,-0.037700
0.003000,0.006000,0.000000,0.047005,0.249495,-0.036808
0.003000,0.006250,0.000000,0.066395,0.247417,-0.035176
0.003000,0.006500,0.000000,0.084928,0.244180,-0.032825
0.003000,0.006750,0.000000,0.102429,0.239642,-0.029790
0.003000,0.007000,0.000000,0.118705,0.233660,-0.026117
0.003000,0.007250,0.000000,0.133556,0.226093,-0.021864
0.003000,0.007500,0.000000,0.146782,0.216801,-0.017107
0.003000,0.007750,0.000000,0.158189,0.205644,-0.011933
0.003000,0.008000,0.000000,0.167600,0.192482,-0.006452
0.003000,0.008250,0.000000,0.174864,0.177177,-0.000796
0.003000,0.008500,0.000000,0.179870,0.159600,0.004877
0.003000,0.008750,0.000000,0.182675,0.139636,0.010372
0.003000,0.009000,0.000000,0.184730,0.117161,0.015467
0.003000,0.009250,0.000000,0.196694,0.091812,0.019934
0.003000,0.009500,0.000000,0.266110,0.062507,0.023640
0.003000,0.009750,0.000000,0.514606,0.029051,0.026656
0.003000,0.010000,0.000000,1.460408,0.000000,0.028017
0.003250,0.000000,0.000000,0.000000,0.000000,0.033431
0.003250,0.000250,0.000000,-0.055914,0.008661,0.033629
0.003250,0.000500,0.000000,-0.101998,0.024623,0.033787
0.003250,0.000750,0.000000,-0.147541,0.045039,0.033329
0.003250,0.001000,0.000000,-0.186504,0.066899,0.032017
0.003250,0.001250,0.000000,-0.216281,0.088310,0.029721
0.003250,0.001500,0.000000,-0.236706,0.108430,0.026419
0.003250,0.001750,0.000000,-0.248564,0.126964,0.022174
0.003250,0.002000,0.000000,-0.252836,0.143810,0.017112
0.003250,0.002250,0.000000,-0.250491,0.158910,0.011406
0.003250,0.002500,0.000000,-0.242499,0.172216,0.005257
0.003250,0.002750,0.000000,-0.229844,0.183711,-0.001120
0.003250,0.003000,0.000000,-0.213513,0.193430,-0.007512
0.003250,0.003250,0.000000,-0.194455,0.201477,-0.013726
0.003250,0.003500,0.000000,-0.173524,0.208019,-0.019595
0.003250,0.003750,0.000000,-0.151438,0.213264,-0.024990
0.003250,0.004000,0.000000,-0.128749,0.217439,-0.029812
0.003250,0.004250,0.000000,-0.105852,0.220759,-0.033993
0.003250,0.004500,0.000000,-0.082998,0.223402,-0.037488
0.003250,0.004750,0.000000,-0.060330,0.225495,-0.040267
0.003250,0.005000,0.000000,-0.037921,0.227107,-0.042310
0.003250,0.005250,0.000000,-0.015807,0.228249,-0.043603
0.003250,0.005500,0.000000,0.005980,0.228882,-0.044140
0.003250,0.005750,0.000000,0.027394,0.228918,-0.043917
0.003250,0.006000,0.000000,0.048360,0.228238,-0.042940
0.003250,0.006250,0.000000,0.068766,0.226696,-0.041218
0.003250,0.006500,0.000000,0.088466,0.224136,-0.038774
0.003250,0.006750,0.000000,0.107288,0.220395,-0.035640
0.003250,0.007000,0.000000,0.125035,0.215310,-0.031865
0.003250,0.007250,0.000000,0.141505,0.208729,-0.027511
0.003250,0.007500,0.000000,0.156491,0.200503,-0.022658
0.003250,0.007750,0.000000,0.169795,0.190493,-0.017403
0.003250,0.008000,0.000000,0.181235,0.178570,-0.011867
0.003250,0.008250,0.000000,0.190650,0.164614,-0.006191
0.003250,0.008500,0.000000,0.197914,0.148520,-0.000546
0.003250,0.008750,0.000000,0.203084,0.130201,0.004871
0.003250,0.009000,0.000000,0.207751,0.109548,0.009839
0.003250,0.009250,0.000000,0.223087,0.086147,0.014152
0.003250,0.009500,0.000000,0.296553,0.058798,0.017714
0.003250,0.009750,0.000000,0.544948,0.027264,0.020621
0.003250,0.010000,0.000000,1.460408,0.000000,0.021935
0.003500,0.000000,0.000000,0.000000,0.000000,0.032486
0.003500,0.000250,0.000000,-0.068671,0.009481,0.032660
0.003500,0.000500,0.000000,-0.120395,0.026032,0.032701
0.003500,0.000750,0.000000,-0.168423,0.046077,0.031985
0.003500,0.001000,0.000000,-0.207493,0.066662,0.030286
0.003500,0.001250,0.000000,-0.236182,0.086286,0.027505
0.003500,0.001500,0.000000,-0.255085,0.104429,0.023654
0.003500,0.001750,0.000000,-0.265294,0.120968,0.018829
0.003500,0.002000,0.000000,-0.267861,0.135866,0.013185
0.003500,0.002250,0.000000,-0.263764,0.149073,0.006923
0.003500,0.002500,0.000000,-0.253987,0.160537,0.000273
0.003500,0.002750,0.000000,-0.239557,0.170237,-0.006529
0.003500,0.003000,0.000000,-0.221531,0.178218,-0.013256
0.003500,0.003250,0.000000,-0.200925,0.184606,-0.019709
0.003500,0.003500,0.000000,-0.178653,0.189599,-0.025728
0.003500,0.003750,0.000000,-0.155461,0.193444,-0.031195
0.003500,0.004000,0.000000,-0.131904,0.196400,-0.036027
0.003500,0.004250,0.000000,-0.108346,0.198708,-0.040177
0.003500,0.004500,0.000000,-0.084991,0.200559,-0.043613
0.003500,0.004750,0.000000,-0.061923,0.202087,-0.046321
0.003500,0.005000,0.000000,-0.039152,0.203354,-0.048292
0.003500,0.005250,0.000000,-0.016657,0.204365,-0.049517
0.003500,0.005500,0.000000,0.005581,0.205064,-0.049994
0.003500,0.005750,0.000000,0.027558,0.205355,-0.049719
0.003500,0.006000,0.000000,0.049227,0.205101,-0.048695
0.003500,0.006250,0.000000,0.070496,0.204145,-0.046932
0.003500,0.006500,0.000000,0.091230,0.202314,-0.044449
0.003500,0.006750,0.000000,0.111255,0.199430,-0.041280
0.003500,0.007000,0.000000,0.130371,0.195320,-0.037471
0.003500,0.007250,0.000000,0.148364,0.189819,-0.033090
0.003500,0.007500,0.000000,0.165018,0.182777,-0.028219
0.003500,0.007750,0.000000,0.180121,0.174055,-0.022965
0.003500,0.008000,0.000000,0.193479,0.163533,-0.017455
0.003500,0.008250,0.000000,0.204914,0.151106,-0.011839
0.003500,0.008500,0.000000,0.214283,0.136688,-0.006293
0.003500,0.008750,0.000000,0.221647,0.120212,-0.001016
0.003500,0.009000,0.000000,0.228784,0.101565,0.003778
0.003500,0.009250,0.000000,0.247444,0.080267,0.007907
0.003500,0.009500,0.000000,0.324993,0.054990,0.011310
0.003500,0.009750,0.000000,0.573404,0.025464,0.014103
0.003500,0.010000,0.000000,1.460408,0.000000,0.015371
0.003750,0.000000,0.000000,0.000000,0.000000,0.031642
0.003750,0.000250,0.000000,-0.081946,0.010055,0.031778
0.003750,0.000500,0.000000,-0.138594,0.026624,0.031676
0.003750,0.000750,0.000000,-0.188171,0.045641,0.030683
0.003750,0.001000,0.000000,-0.226714,0.064435,0.028595
0.003750,0.001250,0.000000,-0.254048,0.081935,0.025344
0.003750,0.001500,0.000000,-0.271388,0.097903,0.020972
0.003750,0.001750,0.000000,-0.280001,0.112341,0.015603
0.003750,0.002000,0.000000,-0.280940,0.125241,0.009421
0.003750,0.002250,0.000000,-0.275162,0.136545,0.002655
0.003750,0.002500,0.000000,-0.263663,0.146187,-0.004442
0.003750,0.002750,0.000000,-0.247525,0.154142,-0.011611
0.003750,0.003000,0.000000,-0.227882,0.160463,-0.018613
0.003750,0.003250,0.000000,-0.205836,0.165297,-0.025248
0.003750,0.003500,0.000000,-0.182362,0.168872,-0.031364
0.003750,0.003750,0.000000,-0.158239,0.171465,-0.036857
0.003750,0.004000,0.000000,-0.134013,0.173366,-0.041665
0.003750,0.004250,0.000000,-0.110011,0.174829,-0.045758
0.003750,0.004500,0.000000,-0.086377,0.176053,-0.049123
0.003750,0.004750,0.000000,-0.063125,0.177162,-0.051758
0.003750,0.005000,0.000000,-0.040199,0.178209,-0.053663
0.003750,0.005250,0.000000,-0.017517,0.179182,-0.054836
0.003750,0.005500,0.000000,0.004990,0.180015,-0.055275
0.003750,0.005750,0.000000,0.027358,0.180601,-0.054978
0.003750,0.006000,0.000000,0.049570,0.180798,-0.053944
0.003750,0.006250,0.000000,0.071553,0.180442,-0.052182
0.003750,0.006500,0.000000,0.093182,0.179352,-0.049709
0.003750,0.006750,0.000000,0.114282,0.177347,-0.046557
0.003750,0.007000,0.000000,0.134646,0.174246,-0.042774
0.003750,0.007250,0.000000,0.154048,0.169881,-0.038427
0.003750,0.007500,0.000000,0.172254,0.164098,-0.033605
0.003750,0.007750,0.000000,0.189038,0.156762,-0.028419
0.003750,0.008000,0.000000,0.204185,0.147758,-0.023001
0.003750,0.008250,0.000000,0.217496,0.136992,-0.017508
0.003750,0.008500,0.000000,0.228808,0.124391,-0.012117
0.003750,0.008750,0.000000,0.238206,0.109899,-0.007027
0.003750,0.009000,0.000000,0.247696,0.093384,-0.002440
0.003750,0.009250,0.000000,0.269663,0.074279,0.001483
0.003750,0.009500,0.000000,0.351356,0.051132,0.004718
0.003750,0.009750,0.000000,0.599937,0.023660,0.007391
0.003750,0.010000,0.000000,1.460408,0.000000,0.008611
0.004000,0.000000,0.000000,0.000000,0.000000,0.030976
0.004000,0.000250,0.000000,-0.095295,0.010308,0.031063
0.004000,0.000500,0.000000,-0.155980,0.026284,0.030797
0.004000,0.000750,0.000000,-0.206234,0.043678,0.029522
0.004000,0.001000,0.000000,-0.243787,0.060259,0.027057
0.004000,0.001250,0.000000,-0.269651,0.075382,0.023362
0.004000,0.001500,0.000000,-0.285492,0.089041,0.018506
0.004000,0.001750,0.000000,-0.292631,0.101317,0.012636
0.004000,0.002000,0.000000,-0.292064,0.112204,0.005962
0.004000,0.002250,0.000000,-0.284710,0.121628,-0.001259
0.004000,0.002500,0.000000,-0.271584,0.129507,-0.008748
0.004000,0.002750,0.000000,-0.253834,0.135812,-0.016228
0.004000,0.003000,0.000000,-0.232686,0.140602,-0.023450
0.004000,0.003250,0.000000,-0.209333,0.144041,-0.030215
0.004000,0.003500,0.000000,-0.184821,0.146380,-0.036382
0.004000,0.003750,0.000000,-0.159955,0.147924,-0.041864
0.004000,0.004000,0.000000,-0.135268,0.148976,-0.046620
0.004000,0.004250,0.000000,-0.111033,0.149799,-0.050641
0.004000,0.004500,0.000000,-0.087324,0.150581,-0.053929
0.004000,0.004750,0.000000,-0.064079,0.151431,-0.056494
0.004000,0.005000,0.000000,-0.041172,0.152382,-0.058344
0.004000,0.005250,0.000000,-0.018464,0.153404,-0.059481
0.004000,0.005500,0.000000,0.004162,0.154420,-0.059903
0.004000,0.005750,0.000000,0.026775,0.155319,-0.059607
0.004000,0.006000,0.000000,0.049386,0.155960,-0.058592
0.004000,0.006250,0.000000,0.071942,0.156183,-0.056865
0.004000,0.006500,0.000000,0.094325,0.155813,-0.054439
0.004000,0.006750,0.000000,0.116361,0.154670,-0.051346
0.004000,0.007000,0.000000,0.137838,0.152574,-0.047634
0.004000,0.007250,0.000000,0.158513,0.149359,-0.043371
0.004000,0.007500,0.000000,0.178136,0.144871,-0.038649
0.004000,0.007750,0.000000,0.196461,0.138978,-0.033582
0.004000,0.008000,0.000000,0.213249,0.131568,-0.028307
0.004000,0.008250,0.000000,0.228281,0.122553,-0.022983
0.004000,0.008500,0.000000,0.241375,0.111867,-0.017789
0.004000,0.008750,0.000000,0.252654,0.099452,-0.012918
0.004000,0.009000,0.000000,0.264404,0.085144,-0.008563
0.004000,0.009250,0.000000,0.289697,0.068273,-0.004858
0.004000,0.009500,0.000000,0.375612,0.047271,-0.001799
0.004000,0.009750,0.000000,0.624536,0.021867,0.000751
0.004000,0.010000,0.000000,1.460408,0.000000,0.001920
0.004250,0.000000,0.000000,0.000000,0.000000,0.030575
0.004250,0.000250,0.000000,-0.108230,0.010172,0.030603
0.004250,0.000500,0.000000,-0.171964,0.024949,0.030162
0.004250,0.000750,0.000000,-0.222145,0.040199,0.028612
0.004250,0.001000,0.000000,-0.258417,0.054228,0.025792
0.004250,0.001250,0.000000,-0.282830,0.066790,0.021688
0.004250,0.001500,0.000000,-0.297323,0.078053,0.016387
0.004250,0.001750,0.000000,-0.303164,0.088138,0.010060
0.004250,0.002000,0.000000,-0.301252,0.097026,0.002941
0.004250,0.002250,0.000000,-0.292466,0.104623,-0.004687
0.004250,0.002500,0.000000,-0.277847,0.110835,-0.012520
0.004250,0.002750,0.000000,-0.258619,0.115627,-0.020262
0.004250,0.003000,0.000000,-0.236111,0.119063,-0.027657
0.004250,0.003250,0.000000,-0.211615,0.121316,-0.034510
0.004250,0.003500,0.000000,-0.186246,0.122651,-0.040692
0.004250,0.003750,0.000000,-0.160835,0.123383,-0.046138
0.004250,0.004000,0.000000,-0.135888,0.123821,-0.050828
0.004250,0.004250,0.000000,-0.111616,0.124219,-0.054770
0.004250,0.004500,0.000000,-0.088009,0.124748,-0.057984
0.004250,0.004750,0.000000,-0.064925,0.125489,-0.060488
0.004250,0.005000,0.000000,-0.042171,0.126452,-0.062295
0.004250,0.005250,0.000000,-0.019556,0.127589,-0.063410
0.004250,0.005500,0.000000,0.003075,0.128816,-0.063831
0.004250,0.005750,0.000000,0.025818,0.130022,-0.063555
0.004250,0.006000,0.000000,0.048705,0.131078,-0.062579
0.004250,0.006250,0.000000,0.071700,0.131837,-0.060908
0.004250,0.006500,0.000000,0.094695,0.132138,-0.058554
0.004250,0.006750,0.000000,0.117521,0.131812,-0.055547
0.004250,0.007000,0.000000,0.139957,0.130691,-0.051936
0.004250,0.007250,0.000000,0.161751,0.128611,-0.047791
0.004250,0.007500,0.000000,0.182636,0.125424,-0.043203
0.004250,0.007750,0.000000,0.202341,0.120998,-0.038291
0.004250,0.008000,0.000000,0.220610,0.115224,-0.033194
0.004250,0.008250,0.000000,0.237197,0.108015,-0.028071
0.004250,0.008500,0.000000,0.251909,0.099306,-0.023102
0.004250,0.008750,0.000000,0.264929,0.089025,-0.018474
0.004250,0.009000,0.000000,0.278875,0.076959,-0.014365
0.004250,0.009250,0.000000,0.307536,0.062324,-0.010888
0.004250,0.009500,0.000000,0.397762,0.043449,-0.008008
0.004250,0.009750,0.000000,0.647209,0.020099,-0.005585
0.004250,0.010000,0.000000,1.460408,0.000000,-0.004469
0.004500,0.000000,0.000000,0.000000,0.000000,0.030531
0.004500,0.000250,0.000000,-0.120244,0.009601,0.030493
0.004500,0.000500,0.000000,-0.186007,0.022600,0.029875
0.004500,0.000750,0.000000,-0.235514,0.035261,0.028064
0.004500,0.001000,0.000000,-0.270378,0.046476,0.024921
0.004500,0.001250,0.000000,-0.293476,0.056344,0.020445
0.004500,0.001500,0.000000,-0.306840,0.065157,0.014741
0.004500,0.001750,0.000000,-0.311604,0.073044,0.007998
0.004500,0.002000,0.000000,-0.308550,0.079968,0.000475
0.004500,0.002250,0.000000,-0.298519,0.085818,-0.007519
0.004500,0.002500,0.000000,-0.282588,0.090492,-0.015653
0.004500,0.002750,0.000000,-0.262062,0.093949,-0.023618
0.004500,0.003000,0.000000,-0.238374,0.096249,-0.031151
0.004500,0.003250,0.000000,-0.212921,0.097561,-0.038062
0.004500,0.003500,0.000000,-0.186888,0.098150,-0.044240
0.004500,0.003750,0.000000,-0.161126,0.098325,-0.049638
0.004500,0.004000,0.000000,-0.136104,0.098384,-0.054258
0.004500,0.004250,0.000000,-0.111960,0.098560,-0.058127
0.004500,0.004500,0.000000,-0.088594,0.098997,-0.061276
0.004500,0.004750,0.000000,-0.065783,0.099749,-0.063731
0.004500,0.005000,0.000000,-0.043272,0.100802,-0.065508
0.004500,0.005250,0.000000,-0.020828,0.102094,-0.066614
0.004500,0.005500,0.000000,0.001728,0.103538,-0.067047
0.004500,0.005750,0.000000,0.024512,0.105032,-0.066801
0.004500,0.006000,0.000000,0.047572,0.106463,-0.065874
0.004500,0.006250,0.000000,0.070882,0.107706,-0.064268
0.004500,0.006500,0.000000,0.094349,0.108621,-0.061998
0.004500,0.006750,0.000000,0.117808,0.109061,-0.059091
0.004500,0.007000,0.000000,0.141039,0.108871,-0.055596
0.004500,0.007250,0.000000,0.163780,0.107898,-0.051585
0.004500,0.007500,0.000000,0.185750,0.105999,-0.047151
0.004500,0.007750,0.000000,0.206660,0.103046,-0.042413
0.004500,0.008000,0.000000,0.226232,0.098928,-0.037513
0.004500,0.008250,0.000000,0.244199,0.093557,-0.032611
0.004500,0.008500,0.000000,0.260366,0.086858,-0.027882
0.004500,0.008750,0.000000,0.275001,0.078739,-0.023508
0.004500,0.009000,0.000000,0.291105,0.068920,-0.019655
0.004500,0.009250,0.000000,0.323206,0.056494,-0.016409
0.004500,0.009500,0.000000,0.417837,0.039702,-0.013710
0.004500,0.009750,0.000000,0.667985,0.018371,-0.011418
0.004500,0.010000,0.000000,1.460408,0.000000,-0.010358
0.004750,0.000000,0.000000,0.000000,0.000000,0.030933
0.004750,0.000250,0.000000,-0.130830,0.008567,0.030825
0.004750,0.000500,0.000000,-0.197625,0.019257,0.030034
0.004750,0.000750,0.000000,-0.246021,0.028960,0.027986
0.004750,0.001000,0.000000,-0.279500,0.037156,0.024553
0.004750,0.001250,0.000000,-0.301512,0.044237,0.019744
0.004750,0.001500,0.000000,-0.314023,0.050566,0.013677
0.004750,0.001750,0.000000,-0.317975,0.056263,0.006555
0.004750,0.002000,0.000000,-0.314026,0.061272,-0.001336
0.004750,0.002250,0.000000,-0.302989,0.065476,-0.009660
0.004750,0.002500,0.000000,-0.285977,0.068767,-0.018066
0.004750,0.002750,0.000000,-0.264376,0.071095,-0.026226
0.004750,0.003000,0.000000,-0.239724,0.072505,-0.033875
0.004750,0.003250,0.000000,-0.213516,0.073143,-0.040831
0.004750,0.003500,0.000000,-0.187010,0.073251,-0.046999
0.004750,0.003750,0.000000,-0.161069,0.073113,-0.052351
0.004750,0.004000,0.000000,-0.136123,0.073000,-0.056911
0.004750,0.004250,0.000000,-0.112229,0.073117,-0.060719
0.004750,0.004500,0.000000,-0.089198,0.073580,-0.063817
0.004750,0.004750,0.000000,-0.066731,0.074419,-0.066238
0.004750,0.005000,0.000000,-0.044516,0.075603,-0.067998
0.004750,0.005250,0.000000,-0.022292,0.077064,-0.069105
0.004750,0.005500,0.000000,0.000136,0.078719,-0.069555
0.004750,0.005750,0.000000,0.022892,0.080478,-0.069343
0.004750,0.006000,0.000000,0.046032,0.082249,-0.068465
0.004750,0.006250,0.000000,0.069542,0.083932,-0.066925
0.004750,0.006500,0.000000,0.093340,0.085416,-0.064737
0.004750,0.006750,0.000000,0.117272,0.086577,-0.061929
0.004750,0.007000,0.000000,0.141120,0.087279,-0.058551
0.004750,0.007250,0.000000,0.164623,0.087385,-0.054676
0.004750,0.007500,0.000000,0.187488,0.086760,-0.050400
0.004750,0.007750,0.000000,0.209412,0.085277,-0.045842
0.004750,0.008000,0.000000,0.230099,0.082825,-0.041144
0.004750,0.008250,0.000000,0.249267,0.079307,-0.036468
0.004750,0.008500,0.000000,0.266726,0.074637,-0.031985
0.004750,0.008750,0.000000,0.282867,0.068687,-0.027871
0.004750,0.009000,0.000000,0.301120,0.061097,-0.024275
0.004750,0.009250,0.000000,0.336753,0.050829,-0.021259
0.004750,0.009500,0.000000,0.435886,0.036059,-0.018741
0.004750,0.009750,0.000000,0.686911,0.016694,-0.016583
0.004750,0.010000,0.000000,1.460408,0.000000,-0.015580
0.005000,0.000000,0.000000,0.000000,0.000000,0.031856
0.005000,0.000250,0.000000,-0.139501,0.007066,0.031678
0.005000,0.000500,0.000000,-0.206399,0.014974,0.030723
0.005000,0.000750,0.000000,-0.253413,0.021416,0.028466
0.005000,0.001000,0.000000,-0.285655,0.026441,0.024779
0.005000,0.001250,0.000000,-0.306885,0.030666,0.019677
0.005000,0.001500,0.000000,-0.318865,0.034487,0.013281
0.005000,0.001750,0.000000,-0.322310,0.038006,0.005815
0.005000,0.002000,0.000000,-0.317763,0.041160,-0.002413
0.005000,0.002250,0.000000,-0.306014,0.043832,-0.011041
0.005000,0.002500,0.000000,-0.288207,0.045909,-0.019696
0.005000,0.002750,0.000000,-0.265799,0.047327,-0.028037
0.005000,0.003000,0.000000,-0.240422,0.048098,-0.035797
0.005000,0.003250,0.000000,-0.213668,0.048327,-0.042800
0.005000,0.003500,0.000000,-0.186858,0.048203,-0.048966
0.005000,0.003750,0.000000,-0.160875,0.047964,-0.054287
0.005000,0.004000,0.000000,-0.136108,0.047843,-0.058803
0.005000,0.004250,0.000000,-0.112539,0.048012,-0.062569
0.005000,0.004500,0.000000,-0.089895,0.048566,-0.065634
0.005000,0.004750,0.000000,-0.067806,0.049522,-0.068035
0.005000,0.005000,0.000000,-0.045917,0.050845,-0.069789
0.005000,0.005250,0.000000,-0.023943,0.052470,-0.070902
0.005000,0.005500,0.000000,-0.001685,0.054322,-0.071371
0.005000,0.005750,0.000000,0.020982,0.056330,-0.071190
0.005000,0.006000,0.000000,0.044117,0.058422,-0.070355
0.005000,0.006250,0.000000,0.067715,0.060525,-0.068871
0.005000,0.006500,0.000000,0.091705,0.062554,-0.066753
0.005000,0.006750,0.000000,0.115945,0.064412,-0.064033
0.005000,0.007000,0.000000,0.140230,0.065987,-0.060761
0.005000,0.007250,0.000000,0.164299,0.067158,-0.057011
0.005000,0.007500,0.000000,0.187858,0.067799,-0.052883
0.005000,0.007750,0.000000,0.210595,0.067788,-0.048496
0.005000,0.008000,0.000000,0.232201,0.067009,-0.043996
0.005000,0.008250,0.000000,0.252387,0.065358,-0.039540
0.005000,0.008500,0.000000,0.270986,0.062725,-0.035300
0.005000,0.008750,0.000000,0.288542,0.058937,-0.031442
0.005000,0.009000,0.000000,0.308962,0.053541,-0.028099
0.005000,0.009250,0.000000,0.348243,0.045366,-0.025311
0.005000,0.009500,0.000000,0.451972,0.032542,-0.022972
0.005000,0.009750,0.000000,0.704044,0.015080,-0.020947
0.005000,0.010000,0.000000,1.460408,0.000000,-0.020002
0.005250,0.000000,0.000000,0.000000,0.000000,0.033351
0.005250,0.000250,0.000000,-0.145804,0.005115,0.033105
0.005250,0.000500,0.000000,-0.211974,0.009832,0.032001
0.005250,0.000750,0.000000,-0.257489,0.012774,0.029565
0.005250,0.001000,0.000000,-0.288750,0.014514,0.025663
0.005250,0.001250,0.000000,-0.309557,0.015828,0.020303
0.005250,0.001500,0.000000,-0.321363,0.017118,0.013615
0.005250,0.001750,0.000000,-0.324648,0.018472,0.005836
0.005250,0.002000,0.000000,-0.319851,0.019829,-0.002701
0.005250,0.002250,0.000000,-0.307738,0.021080,-0.011613
0.005250,0.002500,0.000000,-0.289473,0.022110,-0.020505
0.005250,0.002750,0.000000,-0.266566,0.022830,-0.029025
0.005250,0.003000,0.000000,-0.240723,0.023201,-0.036903
0.005250,0.003250,0.000000,-0.213621,0.023259,-0.043969
0.005250,0.003500,0.000000,-0.186648,0.023120,-0.050155
0.005250,0.003750,0.000000,-0.160709,0.022954,-0.055469
0.005250,0.004000,0.000000,-0.136171,0.022941,-0.059965
0.005250,0.004250,0.000000,-0.112952,0.023226,-0.063710
0.005250,0.004500,0.000000,-0.090709,0.023893,-0.066759
0.005250,0.004750,0.000000,-0.069010,0.024961,-0.069152
0.005250,0.005000,0.000000,-0.047463,0.026406,-0.070907
0.005250,0.005250,0.000000,-0.025769,0.028177,-0.072029
0.005250,0.005500,0.000000,-0.003724,0.030216,-0.072514
0.005250,0.005750,0.000000,0.018792,0.032468,-0.072355
0.005250,0.006000,0.000000,0.041837,0.034882,-0.071551
0.005250,0.006250,0.000000,0.065410,0.037408,-0.070108
0.005250,0.006500,0.000000,0.089453,0.039986,-0.068042
0.005250,0.006750,0.000000,0.113838,0.042546,-0.065388
0.005250,0.007000,0.000000,0.138374,0.044999,-0.062201
0.005250,0.007250,0.000000,0.162811,0.047240,-0.058556
0.005250,0.007500,0.000000,0.186858,0.049157,-0.054555
0.005250,0.007750,0.000000,0.210202,0.050629,-0.050322
0.005250,0.008000,0.000000,0.232529,0.051538,-0.046002
0.005250,0.008250,0.000000,0.253552,0.051765,-0.041753
0.005250,0.008500,0.000000,0.273147,0.051174,-0.037744
0.005250,0.008750,0.000000,0.292051,0.049535,-0.034132
0.005250,0.009000,0.000000,0.314691,0.046286,-0.031035
0.005250,0.009250,0.000000,0.357752,0.040126,-0.028467
0.005250,0.009500,0.000000,0.466171,0.029167,-0.026302
0.005250,0.009750,0.000000,0.719453,0.013535,-0.024409
0.005250,0.010000,0.000000,1.460408,0.000000,-0.023523
